facility_name,facility_id,state,period,claim_type,avg_spndg_per_ep_hospital,avg_spndg_per_ep_state,avg_spndg_per_ep_national,percent_of_spndg_hospital,percent_of_spndg_state,percent_of_spndg_national,start_date,end_date
UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,050599,CA,1 through 30 days After Discharge from Index Hospital Admission,Inpatient,3016,3208,3479,10.49,12.72,14.28,2021-01-01,2021-12-31
UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,050599,CA,1 through 30 days After Discharge from Index Hospital Admission,Outpatient,1545,874,920,5.37,3.46,3.78,2021-01-01,2021-12-31
UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,050599,CA,1 through 30 days After Discharge from Index Hospital Admission,Skilled Nursing Facility,2692,3854,3345,9.36,15.27,13.73,2021-01-01,2021-12-31
UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,050599,CA,1 through 30 days After Discharge from Index Hospital Admission,Durable Medical Equipment,180,116,112,0.63,0.46,0.46,2021-01-01,2021-12-31
UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,050599,CA,1 through 30 days After Discharge from Index Hospital Admission,Carrier,1060,1421,1335,3.69,5.63,5.48,2021-01-01,2021-12-31
UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,050599,CA,Complete Episode,Total,28755,25229,24355,100,100,100,2021-01-01,2021-12-31
MEMORIALCARE SADDLEBACK MEDICAL CENTER,050603,CA,1 to 3 days Prior to Index Hospital Admission,Home Health Agency,14,16,13,0.05,0.06,0.05,2021-01-01,2021-12-31
MEMORIALCARE SADDLEBACK MEDICAL CENTER,050603,CA,1 to 3 days Prior to Index Hospital Admission,Hospice,0,1,1,0,0,0,2021-01-01,2021-12-31
MEMORIALCARE SADDLEBACK MEDICAL CENTER,050603,CA,1 to 3 days Prior to Index Hospital Admission,Inpatient,2,6,8,0.01,0.02,0.03,2021-01-01,2021-12-31
MEMORIALCARE SADDLEBACK MEDICAL CENTER,050603,CA,1 to 3 days Prior to Index Hospital Admission,Outpatient,95,115,187,0.36,0.46,0.77,2021-01-01,2021-12-31
MEMORIALCARE SADDLEBACK MEDICAL CENTER,050603,CA,1 to 3 days Prior to Index Hospital Admission,Skilled Nursing Facility,4,8,6,0.01,0.03,0.02,2021-01-01,2021-12-31
MEMORIALCARE SADDLEBACK MEDICAL CENTER,050603,CA,1 to 3 days Prior to Index Hospital Admission,Durable Medical Equipment,11,10,9,0.04,0.04,0.04,2021-01-01,2021-12-31
MEMORIALCARE SADDLEBACK MEDICAL CENTER,050603,CA,1 to 3 days Prior to Index Hospital Admission,Carrier,683,696,699,2.59,2.76,2.87,2021-01-01,2021-12-31
MEMORIALCARE SADDLEBACK MEDICAL CENTER,050603,CA,During Index Hospital Admission,Home Health Agency,0,0,0,0,0,0,2021-01-01,2021-12-31
MEMORIALCARE SADDLEBACK MEDICAL CENTER,050603,CA,During Index Hospital Admission,Hospice,0,0,0,0,0,0,2021-01-01,2021-12-31
MEMORIALCARE SADDLEBACK MEDICAL CENTER,050603,CA,During Index Hospital Admission,Inpatient,12161,12143,11712,46.16,48.13,48.09,2021-01-01,2021-12-31
MEMORIALCARE SADDLEBACK MEDICAL CENTER,050603,CA,During Index Hospital Admission,Outpatient,0,0,0,0,0,0,2021-01-01,2021-12-31
MEMORIALCARE SADDLEBACK MEDICAL CENTER,050603,CA,During Index Hospital Admission,Skilled Nursing Facility,0,0,0,0,0,0,2021-01-01,2021-12-31
MEMORIALCARE SADDLEBACK MEDICAL CENTER,050603,CA,During Index Hospital Admission,Durable Medical Equipment,10,21,23,0.04,0.09,0.09,2021-01-01,2021-12-31
MEMORIALCARE SADDLEBACK MEDICAL CENTER,050603,CA,During Index Hospital Admission,Carrier,1991,1729,1577,7.56,6.85,6.48,2021-01-01,2021-12-31
MEMORIALCARE SADDLEBACK MEDICAL CENTER,050603,CA,1 through 30 days After Discharge from Index Hospital Admission,Home Health Agency,993,817,748,3.77,3.24,3.07,2021-01-01,2021-12-31
MEMORIALCARE SADDLEBACK MEDICAL CENTER,050603,CA,1 through 30 days After Discharge from Index Hospital Admission,Hospice,385,195,181,1.46,0.77,0.74,2021-01-01,2021-12-31
MEMORIALCARE SADDLEBACK MEDICAL CENTER,050603,CA,1 through 30 days After Discharge from Index Hospital Admission,Inpatient,2850,3208,3479,10.82,12.72,14.28,2021-01-01,2021-12-31
MEMORIALCARE SADDLEBACK MEDICAL CENTER,050603,CA,1 through 30 days After Discharge from Index Hospital Admission,Outpatient,742,874,920,2.82,3.46,3.78,2021-01-01,2021-12-31
MEMORIALCARE SADDLEBACK MEDICAL CENTER,050603,CA,1 through 30 days After Discharge from Index Hospital Admission,Skilled Nursing Facility,4446,3854,3345,16.87,15.27,13.73,2021-01-01,2021-12-31
MEMORIALCARE SADDLEBACK MEDICAL CENTER,050603,CA,1 through 30 days After Discharge from Index Hospital Admission,Durable Medical Equipment,122,116,112,0.46,0.46,0.46,2021-01-01,2021-12-31
MEMORIALCARE SADDLEBACK MEDICAL CENTER,050603,CA,1 through 30 days After Discharge from Index Hospital Admission,Carrier,1836,1421,1335,6.97,5.63,5.48,2021-01-01,2021-12-31
MEMORIALCARE SADDLEBACK MEDICAL CENTER,050603,CA,Complete Episode,Total,26346,25229,24355,100,100,100,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL-SAN JOSE,050604,CA,1 to 3 days Prior to Index Hospital Admission,Home Health Agency,18,16,13,0.08,0.06,0.05,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL-SAN JOSE,050604,CA,1 to 3 days Prior to Index Hospital Admission,Hospice,0,1,1,0,0,0,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL-SAN JOSE,050604,CA,1 to 3 days Prior to Index Hospital Admission,Inpatient,0,6,8,0,0.02,0.03,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL-SAN JOSE,050604,CA,1 to 3 days Prior to Index Hospital Admission,Outpatient,25,115,187,0.11,0.46,0.77,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL-SAN JOSE,050604,CA,1 to 3 days Prior to Index Hospital Admission,Skilled Nursing Facility,25,8,6,0.1,0.03,0.02,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL-SAN JOSE,050604,CA,1 to 3 days Prior to Index Hospital Admission,Durable Medical Equipment,9,10,9,0.04,0.04,0.04,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL-SAN JOSE,050604,CA,1 to 3 days Prior to Index Hospital Admission,Carrier,523,696,699,2.2,2.76,2.87,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL-SAN JOSE,050604,CA,During Index Hospital Admission,Home Health Agency,0,0,0,0,0,0,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL-SAN JOSE,050604,CA,During Index Hospital Admission,Hospice,0,0,0,0,0,0,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL-SAN JOSE,050604,CA,During Index Hospital Admission,Inpatient,14872,12143,11712,62.66,48.13,48.09,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL-SAN JOSE,050604,CA,During Index Hospital Admission,Outpatient,0,0,0,0,0,0,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL-SAN JOSE,050604,CA,During Index Hospital Admission,Skilled Nursing Facility,0,0,0,0,0,0,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL-SAN JOSE,050604,CA,During Index Hospital Admission,Durable Medical Equipment,24,21,23,0.1,0.09,0.09,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL-SAN JOSE,050604,CA,During Index Hospital Admission,Carrier,786,1729,1577,3.31,6.85,6.48,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL-SAN JOSE,050604,CA,1 through 30 days After Discharge from Index Hospital Admission,Home Health Agency,901,817,748,3.8,3.24,3.07,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL-SAN JOSE,050604,CA,1 through 30 days After Discharge from Index Hospital Admission,Hospice,123,195,181,0.52,0.77,0.74,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL-SAN JOSE,050604,CA,1 through 30 days After Discharge from Index Hospital Admission,Inpatient,2363,3208,3479,9.96,12.72,14.28,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL-SAN JOSE,050604,CA,1 through 30 days After Discharge from Index Hospital Admission,Outpatient,723,874,920,3.05,3.46,3.78,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL-SAN JOSE,050604,CA,1 through 30 days After Discharge from Index Hospital Admission,Skilled Nursing Facility,2489,3854,3345,10.49,15.27,13.73,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL-SAN JOSE,050604,CA,1 through 30 days After Discharge from Index Hospital Admission,Durable Medical Equipment,51,116,112,0.21,0.46,0.46,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL-SAN JOSE,050604,CA,1 through 30 days After Discharge from Index Hospital Admission,Carrier,801,1421,1335,3.38,5.63,5.48,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL-SAN JOSE,050604,CA,Complete Episode,Total,23734,25229,24355,100,100,100,2021-01-01,2021-12-31
ADVENTIST HEALTH DELANO,050608,CA,1 to 3 days Prior to Index Hospital Admission,Home Health Agency,6,16,13,0.03,0.06,0.05,2021-01-01,2021-12-31
ADVENTIST HEALTH DELANO,050608,CA,1 to 3 days Prior to Index Hospital Admission,Hospice,0,1,1,0,0,0,2021-01-01,2021-12-31
ADVENTIST HEALTH DELANO,050608,CA,1 to 3 days Prior to Index Hospital Admission,Inpatient,0,6,8,0,0.02,0.03,2021-01-01,2021-12-31
ADVENTIST HEALTH DELANO,050608,CA,1 to 3 days Prior to Index Hospital Admission,Outpatient,70,115,187,0.33,0.46,0.77,2021-01-01,2021-12-31
ADVENTIST HEALTH DELANO,050608,CA,1 to 3 days Prior to Index Hospital Admission,Skilled Nursing Facility,0,8,6,0,0.03,0.02,2021-01-01,2021-12-31
ADVENTIST HEALTH DELANO,050608,CA,1 to 3 days Prior to Index Hospital Admission,Durable Medical Equipment,9,10,9,0.04,0.04,0.04,2021-01-01,2021-12-31
ADVENTIST HEALTH DELANO,050608,CA,1 to 3 days Prior to Index Hospital Admission,Carrier,561,696,699,2.65,2.76,2.87,2021-01-01,2021-12-31
ADVENTIST HEALTH DELANO,050608,CA,During Index Hospital Admission,Home Health Agency,0,0,0,0,0,0,2021-01-01,2021-12-31
ADVENTIST HEALTH DELANO,050608,CA,During Index Hospital Admission,Hospice,0,0,0,0,0,0,2021-01-01,2021-12-31
ADVENTIST HEALTH DELANO,050608,CA,During Index Hospital Admission,Inpatient,9963,12143,11712,47.1,48.13,48.09,2021-01-01,2021-12-31
ADVENTIST HEALTH DELANO,050608,CA,During Index Hospital Admission,Outpatient,0,0,0,0,0,0,2021-01-01,2021-12-31
ADVENTIST HEALTH DELANO,050608,CA,During Index Hospital Admission,Skilled Nursing Facility,0,0,0,0,0,0,2021-01-01,2021-12-31
ADVENTIST HEALTH DELANO,050608,CA,During Index Hospital Admission,Durable Medical Equipment,21,21,23,0.1,0.09,0.09,2021-01-01,2021-12-31
ADVENTIST HEALTH DELANO,050608,CA,During Index Hospital Admission,Carrier,977,1729,1577,4.62,6.85,6.48,2021-01-01,2021-12-31
ADVENTIST HEALTH DELANO,050608,CA,1 through 30 days After Discharge from Index Hospital Admission,Home Health Agency,615,817,748,2.91,3.24,3.07,2021-01-01,2021-12-31
ADVENTIST HEALTH DELANO,050608,CA,1 through 30 days After Discharge from Index Hospital Admission,Hospice,116,195,181,0.55,0.77,0.74,2021-01-01,2021-12-31
ADVENTIST HEALTH DELANO,050608,CA,1 through 30 days After Discharge from Index Hospital Admission,Inpatient,2488,3208,3479,11.76,12.72,14.28,2021-01-01,2021-12-31
ADVENTIST HEALTH DELANO,050608,CA,1 through 30 days After Discharge from Index Hospital Admission,Outpatient,932,874,920,4.4,3.46,3.78,2021-01-01,2021-12-31
ADVENTIST HEALTH DELANO,050608,CA,1 through 30 days After Discharge from Index Hospital Admission,Skilled Nursing Facility,4165,3854,3345,19.69,15.27,13.73,2021-01-01,2021-12-31
ADVENTIST HEALTH DELANO,050608,CA,1 through 30 days After Discharge from Index Hospital Admission,Durable Medical Equipment,89,116,112,0.42,0.46,0.46,2021-01-01,2021-12-31
ADVENTIST HEALTH DELANO,050608,CA,1 through 30 days After Discharge from Index Hospital Admission,Carrier,1143,1421,1335,5.4,5.63,5.48,2021-01-01,2021-12-31
ADVENTIST HEALTH DELANO,050608,CA,Complete Episode,Total,21154,25229,24355,100,100,100,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,050609,CA,1 to 3 days Prior to Index Hospital Admission,Home Health Agency,0,16,13,0,0.06,0.05,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,050609,CA,1 to 3 days Prior to Index Hospital Admission,Hospice,0,1,1,0,0,0,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,050609,CA,1 to 3 days Prior to Index Hospital Admission,Inpatient,0,6,8,0,0.02,0.03,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,050609,CA,1 to 3 days Prior to Index Hospital Admission,Outpatient,56,115,187,0.26,0.46,0.77,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,050609,CA,1 to 3 days Prior to Index Hospital Admission,Skilled Nursing Facility,20,8,6,0.09,0.03,0.02,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,050609,CA,1 to 3 days Prior to Index Hospital Admission,Durable Medical Equipment,1,10,9,0,0.04,0.04,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,050609,CA,1 to 3 days Prior to Index Hospital Admission,Carrier,414,696,699,1.94,2.76,2.87,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,050609,CA,During Index Hospital Admission,Home Health Agency,0,0,0,0,0,0,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,050609,CA,During Index Hospital Admission,Hospice,0,0,0,0,0,0,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,050609,CA,During Index Hospital Admission,Inpatient,12346,12143,11712,57.87,48.13,48.09,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,050609,CA,During Index Hospital Admission,Outpatient,0,0,0,0,0,0,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,050609,CA,During Index Hospital Admission,Skilled Nursing Facility,0,0,0,0,0,0,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,050609,CA,During Index Hospital Admission,Durable Medical Equipment,3,21,23,0.01,0.09,0.09,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,050609,CA,During Index Hospital Admission,Carrier,891,1729,1577,4.18,6.85,6.48,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,050609,CA,1 through 30 days After Discharge from Index Hospital Admission,Home Health Agency,746,817,748,3.5,3.24,3.07,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,050609,CA,1 through 30 days After Discharge from Index Hospital Admission,Hospice,299,195,181,1.4,0.77,0.74,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,050609,CA,1 through 30 days After Discharge from Index Hospital Admission,Inpatient,2079,3208,3479,9.74,12.72,14.28,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,050609,CA,1 through 30 days After Discharge from Index Hospital Admission,Outpatient,963,874,920,4.51,3.46,3.78,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,050609,CA,1 through 30 days After Discharge from Index Hospital Admission,Skilled Nursing Facility,2368,3854,3345,11.1,15.27,13.73,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,050609,CA,1 through 30 days After Discharge from Index Hospital Admission,Durable Medical Equipment,45,116,112,0.21,0.46,0.46,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,050609,CA,1 through 30 days After Discharge from Index Hospital Admission,Carrier,1106,1421,1335,5.18,5.63,5.48,2021-01-01,2021-12-31
KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,050609,CA,Complete Episode,Total,21335,25229,24355,100,100,100,2021-01-01,2021-12-31
HENRY MAYO NEWHALL  HOSPITAL,050624,CA,1 to 3 days Prior to Index Hospital Admission,Home Health Agency,31,16,13,0.13,0.06,0.05,2021-01-01,2021-12-31
HENRY MAYO NEWHALL  HOSPITAL,050624,CA,1 to 3 days Prior to Index Hospital Admission,Hospice,0,1,1,0,0,0,2021-01-01,2021-12-31
HENRY MAYO NEWHALL  HOSPITAL,050624,CA,1 to 3 days Prior to Index Hospital Admission,Inpatient,0,6,8,0,0.02,0.03,2021-01-01,2021-12-31
HENRY MAYO NEWHALL  HOSPITAL,050624,CA,1 to 3 days Prior to Index Hospital Admission,Outpatient,39,115,187,0.17,0.46,0.77,2021-01-01,2021-12-31
HENRY MAYO NEWHALL  HOSPITAL,050624,CA,1 to 3 days Prior to Index Hospital Admission,Skilled Nursing Facility,1,8,6,0,0.03,0.02,2021-01-01,2021-12-31
HENRY MAYO NEWHALL  HOSPITAL,050624,CA,1 to 3 days Prior to Index Hospital Admission,Durable Medical Equipment,7,10,9,0.03,0.04,0.04,2021-01-01,2021-12-31
HENRY MAYO NEWHALL  HOSPITAL,050624,CA,1 to 3 days Prior to Index Hospital Admission,Carrier,699,696,699,2.97,2.76,2.87,2021-01-01,2021-12-31
HENRY MAYO NEWHALL  HOSPITAL,050624,CA,During Index Hospital Admission,Home Health Agency,0,0,0,0,0,0,2021-01-01,2021-12-31
HENRY MAYO NEWHALL  HOSPITAL,050624,CA,During Index Hospital Admission,Hospice,0,0,0,0,0,0,2021-01-01,2021-12-31
HENRY MAYO NEWHALL  HOSPITAL,050624,CA,During Index Hospital Admission,Inpatient,10870,12143,11712,46.16,48.13,48.09,2021-01-01,2021-12-31
HENRY MAYO NEWHALL  HOSPITAL,050624,CA,During Index Hospital Admission,Outpatient,0,0,0,0,0,0,2021-01-01,2021-12-31
HENRY MAYO NEWHALL  HOSPITAL,050624,CA,During Index Hospital Admission,Skilled Nursing Facility,0,0,0,0,0,0,2021-01-01,2021-12-31
HENRY MAYO NEWHALL  HOSPITAL,050624,CA,During Index Hospital Admission,Durable Medical Equipment,23,21,23,0.1,0.09,0.09,2021-01-01,2021-12-31
HENRY MAYO NEWHALL  HOSPITAL,050624,CA,During Index Hospital Admission,Carrier,2103,1729,1577,8.93,6.85,6.48,2021-01-01,2021-12-31
HENRY MAYO NEWHALL  HOSPITAL,050624,CA,1 through 30 days After Discharge from Index Hospital Admission,Home Health Agency,852,817,748,3.62,3.24,3.07,2021-01-01,2021-12-31
HENRY MAYO NEWHALL  HOSPITAL,050624,CA,1 through 30 days After Discharge from Index Hospital Admission,Hospice,266,195,181,1.13,0.77,0.74,2021-01-01,2021-12-31
HENRY MAYO NEWHALL  HOSPITAL,050624,CA,1 through 30 days After Discharge from Index Hospital Admission,Inpatient,3508,3208,3479,14.9,12.72,14.28,2021-01-01,2021-12-31
HENRY MAYO NEWHALL  HOSPITAL,050624,CA,1 through 30 days After Discharge from Index Hospital Admission,Outpatient,617,874,920,2.62,3.46,3.78,2021-01-01,2021-12-31
HENRY MAYO NEWHALL  HOSPITAL,050624,CA,1 through 30 days After Discharge from Index Hospital Admission,Skilled Nursing Facility,2726,3854,3345,11.58,15.27,13.73,2021-01-01,2021-12-31
HENRY MAYO NEWHALL  HOSPITAL,050624,CA,1 through 30 days After Discharge from Index Hospital Admission,Durable Medical Equipment,148,116,112,0.63,0.46,0.46,2021-01-01,2021-12-31
HENRY MAYO NEWHALL  HOSPITAL,050624,CA,1 through 30 days After Discharge from Index Hospital Admission,Carrier,1655,1421,1335,7.03,5.63,5.48,2021-01-01,2021-12-31
HENRY MAYO NEWHALL  HOSPITAL,050624,CA,Complete Episode,Total,23547,25229,24355,100,100,100,2021-01-01,2021-12-31
CEDARS-SINAI MEDICAL CENTER,050625,CA,1 to 3 days Prior to Index Hospital Admission,Home Health Agency,22,16,13,0.07,0.06,0.05,2021-01-01,2021-12-31
CEDARS-SINAI MEDICAL CENTER,050625,CA,1 to 3 days Prior to Index Hospital Admission,Hospice,1,1,1,0,0,0,2021-01-01,2021-12-31
CEDARS-SINAI MEDICAL CENTER,050625,CA,1 to 3 days Prior to Index Hospital Admission,Inpatient,13,6,8,0.04,0.02,0.03,2021-01-01,2021-12-31
CEDARS-SINAI MEDICAL CENTER,050625,CA,1 to 3 days Prior to Index Hospital Admission,Outpatient,57,115,187,0.19,0.46,0.77,2021-01-01,2021-12-31
CEDARS-SINAI MEDICAL CENTER,050625,CA,1 to 3 days Prior to Index Hospital Admission,Skilled Nursing Facility,3,8,6,0.01,0.03,0.02,2021-01-01,2021-12-31
CEDARS-SINAI MEDICAL CENTER,050625,CA,1 to 3 days Prior to Index Hospital Admission,Durable Medical Equipment,15,10,9,0.05,0.04,0.04,2021-01-01,2021-12-31
CEDARS-SINAI MEDICAL CENTER,050625,CA,1 to 3 days Prior to Index Hospital Admission,Carrier,769,696,699,2.53,2.76,2.87,2021-01-01,2021-12-31
CEDARS-SINAI MEDICAL CENTER,050625,CA,During Index Hospital Admission,Home Health Agency,0,0,0,0,0,0,2021-01-01,2021-12-31
CEDARS-SINAI MEDICAL CENTER,050625,CA,During Index Hospital Admission,Hospice,0,0,0,0,0,0,2021-01-01,2021-12-31
CEDARS-SINAI MEDICAL CENTER,050625,CA,During Index Hospital Admission,Inpatient,15426,12143,11712,50.74,48.13,48.09,2021-01-01,2021-12-31
CEDARS-SINAI MEDICAL CENTER,050625,CA,During Index Hospital Admission,Outpatient,0,0,0,0,0,0,2021-01-01,2021-12-31
CEDARS-SINAI MEDICAL CENTER,050625,CA,During Index Hospital Admission,Skilled Nursing Facility,0,0,0,0,0,0,2021-01-01,2021-12-31
CEDARS-SINAI MEDICAL CENTER,050625,CA,During Index Hospital Admission,Durable Medical Equipment,40,21,23,0.13,0.09,0.09,2021-01-01,2021-12-31
CEDARS-SINAI MEDICAL CENTER,050625,CA,During Index Hospital Admission,Carrier,2753,1729,1577,9.06,6.85,6.48,2021-01-01,2021-12-31
CEDARS-SINAI MEDICAL CENTER,050625,CA,1 through 30 days After Discharge from Index Hospital Admission,Home Health Agency,969,817,748,3.19,3.24,3.07,2021-01-01,2021-12-31
CEDARS-SINAI MEDICAL CENTER,050625,CA,1 through 30 days After Discharge from Index Hospital Admission,Hospice,113,195,181,0.37,0.77,0.74,2021-01-01,2021-12-31
CEDARS-SINAI MEDICAL CENTER,050625,CA,1 through 30 days After Discharge from Index Hospital Admission,Inpatient,4669,3208,3479,15.36,12.72,14.28,2021-01-01,2021-12-31
CEDARS-SINAI MEDICAL CENTER,050625,CA,1 through 30 days After Discharge from Index Hospital Admission,Outpatient,1089,874,920,3.58,3.46,3.78,2021-01-01,2021-12-31
CEDARS-SINAI MEDICAL CENTER,050625,CA,1 through 30 days After Discharge from Index Hospital Admission,Skilled Nursing Facility,2303,3854,3345,7.58,15.27,13.73,2021-01-01,2021-12-31
CEDARS-SINAI MEDICAL CENTER,050625,CA,1 through 30 days After Discharge from Index Hospital Admission,Durable Medical Equipment,185,116,112,0.61,0.46,0.46,2021-01-01,2021-12-31
CEDARS-SINAI MEDICAL CENTER,050625,CA,1 through 30 days After Discharge from Index Hospital Admission,Carrier,1973,1421,1335,6.49,5.63,5.48,2021-01-01,2021-12-31
CEDARS-SINAI MEDICAL CENTER,050625,CA,Complete Episode,Total,30399,25229,24355,100,100,100,2021-01-01,2021-12-31
TENET HEALTH CENTRAL TWIN CITIES COMMUNITY HOSP,050633,CA,1 to 3 days Prior to Index Hospital Admission,Home Health Agency,13,16,13,0.06,0.06,0.05,2021-01-01,2021-12-31
TENET HEALTH CENTRAL TWIN CITIES COMMUNITY HOSP,050633,CA,1 to 3 days Prior to Index Hospital Admission,Hospice,0,1,1,0,0,0,2021-01-01,2021-12-31
