facility_id,facility_name,address,city_town,state,zip_code,county_parish,telephone_number,measure_id,measure_name,score,sample,footnote,start_date,end_date
051304,JOHN C FREMONT HEALTHCARE DISTRICT,5189 HOSPITAL ROAD,MARIPOSA,CA,95338,MARIPOSA,(209) 966-3631,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051304,JOHN C FREMONT HEALTHCARE DISTRICT,5189 HOSPITAL ROAD,MARIPOSA,CA,95338,MARIPOSA,(209) 966-3631,SM_7,Maternal Morbidity Structural Measure,NA,NA,5,2022-01-01,2022-12-31
051305,MAYERS MEMORIAL HOSPITAL,43563 HWY 299 EAST,FALL RIVER MILLS,CA,96028,SHASTA,(530) 336-5511,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
051305,MAYERS MEMORIAL HOSPITAL,43563 HWY 299 EAST,FALL RIVER MILLS,CA,96028,SHASTA,(530) 336-5511,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051305,MAYERS MEMORIAL HOSPITAL,43563 HWY 299 EAST,FALL RIVER MILLS,CA,96028,SHASTA,(530) 336-5511,SM_7,Maternal Morbidity Structural Measure,NA,NA,5,2022-01-01,2022-12-31
051306,GLENN MEDICAL CENTER,1133 W SYCAMORE ST,WILLOWS,CA,95988,GLENN,(530) 934-1818,PC_01,Elective Delivery,NA,NA,"3, 7",2022-01-01,2022-12-31
051306,GLENN MEDICAL CENTER,1133 W SYCAMORE ST,WILLOWS,CA,95988,GLENN,(530) 934-1818,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051306,GLENN MEDICAL CENTER,1133 W SYCAMORE ST,WILLOWS,CA,95988,GLENN,(530) 934-1818,SM_7,Maternal Morbidity Structural Measure,NA,NA,5,2022-01-01,2022-12-31
051307,CATALINA ISLAND MEDICAL CENTER,100 FALLS CANYON ROAD,AVALON,CA,90704,LOS ANGELES,(310) 510-0700,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
051307,CATALINA ISLAND MEDICAL CENTER,100 FALLS CANYON ROAD,AVALON,CA,90704,LOS ANGELES,(310) 510-0700,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051307,CATALINA ISLAND MEDICAL CENTER,100 FALLS CANYON ROAD,AVALON,CA,90704,LOS ANGELES,(310) 510-0700,SM_7,Maternal Morbidity Structural Measure,NA,NA,5,2022-01-01,2022-12-31
051308,SURPRISE VALLEY COMMUNITY HOSPITAL,741 NORTH MAIN STREET,CEDARVILLE,CA,96104,MODOC,(530) 279-6111,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
051308,SURPRISE VALLEY COMMUNITY HOSPITAL,741 NORTH MAIN STREET,CEDARVILLE,CA,96104,MODOC,(530) 279-6111,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051308,SURPRISE VALLEY COMMUNITY HOSPITAL,741 NORTH MAIN STREET,CEDARVILLE,CA,96104,MODOC,(530) 279-6111,SM_7,Maternal Morbidity Structural Measure,NA,NA,5,2022-01-01,2022-12-31
051309,JEROLD PHELPS COMMUNITY HOSPITAL,733 CEDAR ST,GARBERVILLE,CA,95542,HUMBOLDT,(707) 923-3921,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
051309,JEROLD PHELPS COMMUNITY HOSPITAL,733 CEDAR ST,GARBERVILLE,CA,95542,HUMBOLDT,(707) 923-3921,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051309,JEROLD PHELPS COMMUNITY HOSPITAL,733 CEDAR ST,GARBERVILLE,CA,95542,HUMBOLDT,(707) 923-3921,SM_7,Maternal Morbidity Structural Measure,NA,NA,5,2022-01-01,2022-12-31
051310,ADVENTIST HEALTH HOWARD MEMORIAL,1 MARCELA DR,WILLITS,CA,95490,MENDOCINO,(707) 456-3031,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
051310,ADVENTIST HEALTH HOWARD MEMORIAL,1 MARCELA DR,WILLITS,CA,95490,MENDOCINO,(707) 456-3031,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051310,ADVENTIST HEALTH HOWARD MEMORIAL,1 MARCELA DR,WILLITS,CA,95490,MENDOCINO,(707) 456-3031,SM_7,Maternal Morbidity Structural Measure,NA,NA,5,2022-01-01,2022-12-31
051311,ORCHARD HOSPITAL,240 SPRUCE STREET,GRIDLEY,CA,95948,BUTTE,(530) 846-5671,PC_01,Elective Delivery,NA,NA,"3, 7",2022-01-01,2022-12-31
051311,ORCHARD HOSPITAL,240 SPRUCE STREET,GRIDLEY,CA,95948,BUTTE,(530) 846-5671,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051311,ORCHARD HOSPITAL,240 SPRUCE STREET,GRIDLEY,CA,95948,BUTTE,(530) 846-5671,SM_7,Maternal Morbidity Structural Measure,NA,NA,5,2022-01-01,2022-12-31
051312,MOUNTAINS COMMUNITY HOSPITAL,29101 HOSPITAL ROAD,LAKE ARROWHEAD,CA,92352,SAN BERNARDINO,(909) 336-3651,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
051312,MOUNTAINS COMMUNITY HOSPITAL,29101 HOSPITAL ROAD,LAKE ARROWHEAD,CA,92352,SAN BERNARDINO,(909) 336-3651,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051312,MOUNTAINS COMMUNITY HOSPITAL,29101 HOSPITAL ROAD,LAKE ARROWHEAD,CA,92352,SAN BERNARDINO,(909) 336-3651,SM_7,Maternal Morbidity Structural Measure,NA,NA,5,2022-01-01,2022-12-31
051314,KERN VALLEY HEALTHCARE DISTRICT,6412 LAUREL AVE,LAKE ISABELLA,CA,93240,KERN,(760) 379-2681,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
051314,KERN VALLEY HEALTHCARE DISTRICT,6412 LAUREL AVE,LAKE ISABELLA,CA,93240,KERN,(760) 379-2681,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051314,KERN VALLEY HEALTHCARE DISTRICT,6412 LAUREL AVE,LAKE ISABELLA,CA,93240,KERN,(760) 379-2681,SM_7,Maternal Morbidity Structural Measure,NA,NA,5,2022-01-01,2022-12-31
051315,TRINITY HOSPITAL,60 EASTER AVENUE,WEAVERVILLE,CA,96093,TRINITY,(530) 623-5541,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
051315,TRINITY HOSPITAL,60 EASTER AVENUE,WEAVERVILLE,CA,96093,TRINITY,(530) 623-5541,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051315,TRINITY HOSPITAL,60 EASTER AVENUE,WEAVERVILLE,CA,96093,TRINITY,(530) 623-5541,SM_7,Maternal Morbidity Structural Measure,NA,NA,5,2022-01-01,2022-12-31
051316,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,CA,96097,SISKIYOU,(530) 842-4121,PC_01,Elective Delivery,0,16,,2022-01-01,2022-12-31
051316,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,CA,96097,SISKIYOU,(530) 842-4121,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051316,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,CA,96097,SISKIYOU,(530) 842-4121,SM_7,Maternal Morbidity Structural Measure,NA,NA,5,2022-01-01,2022-12-31
051317,ADVENTIST HEALTH CLEARLAKE,15630 18TH AVE - HWY 53,CLEARLAKE,CA,95422,LAKE,(707) 994-6486,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
051317,ADVENTIST HEALTH CLEARLAKE,15630 18TH AVE - HWY 53,CLEARLAKE,CA,95422,LAKE,(707) 994-6486,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051317,ADVENTIST HEALTH CLEARLAKE,15630 18TH AVE - HWY 53,CLEARLAKE,CA,95422,LAKE,(707) 994-6486,SM_7,Maternal Morbidity Structural Measure,NA,NA,5,2022-01-01,2022-12-31
051318,PROVIDENCE REDWOOD MEMORIAL HOSPITAL,3300 RENNER DRIVE,FORTUNA,CA,95540,HUMBOLDT,(707) 445-8121,PC_01,Elective Delivery,NA,NA,7,2022-01-01,2022-12-31
051318,PROVIDENCE REDWOOD MEMORIAL HOSPITAL,3300 RENNER DRIVE,FORTUNA,CA,95540,HUMBOLDT,(707) 445-8121,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051318,PROVIDENCE REDWOOD MEMORIAL HOSPITAL,3300 RENNER DRIVE,FORTUNA,CA,95540,HUMBOLDT,(707) 445-8121,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
051319,MERCY MEDICAL CENTER OF MT SHASTA,914 PINE STREET,MOUNT SHASTA,CA,96067,SISKIYOU,(530) 926-6111,PC_01,Elective Delivery,NA,NA,1,2022-01-01,2022-12-31
051319,MERCY MEDICAL CENTER OF MT SHASTA,914 PINE STREET,MOUNT SHASTA,CA,96067,SISKIYOU,(530) 926-6111,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051319,MERCY MEDICAL CENTER OF MT SHASTA,914 PINE STREET,MOUNT SHASTA,CA,96067,SISKIYOU,(530) 926-6111,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
051320,BANNER LASSEN MEDICAL CENTER,1800 SPRING RIDGE DRIVE,SUSANVILLE,CA,96130,LASSEN,(530) 252-2000,PC_01,Elective Delivery,0,25,,2022-01-01,2022-12-31
051320,BANNER LASSEN MEDICAL CENTER,1800 SPRING RIDGE DRIVE,SUSANVILLE,CA,96130,LASSEN,(530) 252-2000,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051320,BANNER LASSEN MEDICAL CENTER,1800 SPRING RIDGE DRIVE,SUSANVILLE,CA,96130,LASSEN,(530) 252-2000,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
051321,HEALDSBURG HOSPITAL,1375 UNIVERSITY AVENUE,HEALDSBURG,CA,95448,SONOMA,(707) 431-6500,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
051321,HEALDSBURG HOSPITAL,1375 UNIVERSITY AVENUE,HEALDSBURG,CA,95448,SONOMA,(707) 431-6500,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051321,HEALDSBURG HOSPITAL,1375 UNIVERSITY AVENUE,HEALDSBURG,CA,95448,SONOMA,(707) 431-6500,SM_7,Maternal Morbidity Structural Measure,NA,NA,5,2022-01-01,2022-12-31
051323,COLORADO RIVER MEDICAL CENTER,1401 BAILEY AVE,NEEDLES,CA,92363,SAN BERNARDINO,(760) 326-7162,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
051323,COLORADO RIVER MEDICAL CENTER,1401 BAILEY AVE,NEEDLES,CA,92363,SAN BERNARDINO,(760) 326-7162,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051323,COLORADO RIVER MEDICAL CENTER,1401 BAILEY AVE,NEEDLES,CA,92363,SAN BERNARDINO,(760) 326-7162,SM_7,Maternal Morbidity Structural Measure,NA,NA,5,2022-01-01,2022-12-31
051324,NORTHERN INYO HOSPITAL,150 PIONEER LANE,BISHOP,CA,93514,INYO,(760) 873-5811,PC_01,Elective Delivery,0,23,,2022-01-01,2022-12-31
051324,NORTHERN INYO HOSPITAL,150 PIONEER LANE,BISHOP,CA,93514,INYO,(760) 873-5811,PC_05,Exclusive Breast Milk Feeding,76,88,,2022-01-01,2022-12-31
051324,NORTHERN INYO HOSPITAL,150 PIONEER LANE,BISHOP,CA,93514,INYO,(760) 873-5811,SM_7,Maternal Morbidity Structural Measure,NA,NA,5,2022-01-01,2022-12-31
051325,MENDOCINO COAST DISTRICT HOSPITAL,700 RIVER DRIVE,FORT BRAGG,CA,95437,MENDOCINO,(707) 961-1234,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
051325,MENDOCINO COAST DISTRICT HOSPITAL,700 RIVER DRIVE,FORT BRAGG,CA,95437,MENDOCINO,(707) 961-1234,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051325,MENDOCINO COAST DISTRICT HOSPITAL,700 RIVER DRIVE,FORT BRAGG,CA,95437,MENDOCINO,(707) 961-1234,SM_7,Maternal Morbidity Structural Measure,NA,NA,5,2022-01-01,2022-12-31
051326,PLUMAS DISTRICT HOSPITAL,1065 BUCKS LAKE ROAD,QUINCY,CA,95971,PLUMAS,(530) 283-2121,PC_01,Elective Delivery,NA,NA,1,2022-01-01,2022-12-31
051326,PLUMAS DISTRICT HOSPITAL,1065 BUCKS LAKE ROAD,QUINCY,CA,95971,PLUMAS,(530) 283-2121,PC_05,Exclusive Breast Milk Feeding,NA,NA,1,2022-01-01,2022-12-31
051326,PLUMAS DISTRICT HOSPITAL,1065 BUCKS LAKE ROAD,QUINCY,CA,95971,PLUMAS,(530) 283-2121,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
051327,SENECA DISTRICT HOSPITAL,130 BRENTWOOD DRIVE,CHESTER,CA,96020,PLUMAS,(530) 258-2121,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
051327,SENECA DISTRICT HOSPITAL,130 BRENTWOOD DRIVE,CHESTER,CA,96020,PLUMAS,(530) 258-2121,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051327,SENECA DISTRICT HOSPITAL,130 BRENTWOOD DRIVE,CHESTER,CA,96020,PLUMAS,(530) 258-2121,SM_7,Maternal Morbidity Structural Measure,NA,NA,5,2022-01-01,2022-12-31
051328,TAHOE FOREST HOSPITAL,10121 PINE AVE,TRUCKEE,CA,96161,NEVADA,(530) 587-6011,PC_01,Elective Delivery,0,21,2,2022-01-01,2022-12-31
051328,TAHOE FOREST HOSPITAL,10121 PINE AVE,TRUCKEE,CA,96161,NEVADA,(530) 587-6011,PC_05,Exclusive Breast Milk Feeding,90,355,,2022-01-01,2022-12-31
051328,TAHOE FOREST HOSPITAL,10121 PINE AVE,TRUCKEE,CA,96161,NEVADA,(530) 587-6011,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
051329,SUTTER LAKESIDE HOSPITAL,5176 HILL ROAD EAST,LAKEPORT,CA,95453,LAKE,(707) 262-5000,PC_01,Elective Delivery,5,21,,2022-01-01,2022-12-31
051329,SUTTER LAKESIDE HOSPITAL,5176 HILL ROAD EAST,LAKEPORT,CA,95453,LAKE,(707) 262-5000,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051329,SUTTER LAKESIDE HOSPITAL,5176 HILL ROAD EAST,LAKEPORT,CA,95453,LAKE,(707) 262-5000,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
051330,MODOC MEDICAL CENTER,1111 N NAGLE STREET,ALTURAS,CA,96101,MODOC,(530) 233-5131,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
051330,MODOC MEDICAL CENTER,1111 N NAGLE STREET,ALTURAS,CA,96101,MODOC,(530) 233-5131,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051330,MODOC MEDICAL CENTER,1111 N NAGLE STREET,ALTURAS,CA,96101,MODOC,(530) 233-5131,SM_7,Maternal Morbidity Structural Measure,NA,NA,5,2022-01-01,2022-12-31
051331,SANTA YNEZ VALLEY COTTAGE HOSPITAL,2050 VIBORG RD,SOLVANG,CA,93463,SANTA BARBARA,(805) 688-6431,PC_01,Elective Delivery,NA,NA,7,2022-01-01,2022-12-31
051331,SANTA YNEZ VALLEY COTTAGE HOSPITAL,2050 VIBORG RD,SOLVANG,CA,93463,SANTA BARBARA,(805) 688-6431,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051331,SANTA YNEZ VALLEY COTTAGE HOSPITAL,2050 VIBORG RD,SOLVANG,CA,93463,SANTA BARBARA,(805) 688-6431,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
051332,MARK TWAIN MEDICAL CENTER,768 MOUNTAIN RANCH RD,SAN ANDREAS,CA,95249,CALAVERAS,(209) 754-2515,PC_01,Elective Delivery,NA,NA,7,2022-01-01,2022-12-31
051332,MARK TWAIN MEDICAL CENTER,768 MOUNTAIN RANCH RD,SAN ANDREAS,CA,95249,CALAVERAS,(209) 754-2515,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051332,MARK TWAIN MEDICAL CENTER,768 MOUNTAIN RANCH RD,SAN ANDREAS,CA,95249,CALAVERAS,(209) 754-2515,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
051333,RIDGECREST REGIONAL HOSPITAL,1081 NORTH CHINA LAKE BLVD,RIDGECREST,CA,93555,KERN,(760) 446-3551,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
051333,RIDGECREST REGIONAL HOSPITAL,1081 NORTH CHINA LAKE BLVD,RIDGECREST,CA,93555,KERN,(760) 446-3551,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051333,RIDGECREST REGIONAL HOSPITAL,1081 NORTH CHINA LAKE BLVD,RIDGECREST,CA,93555,KERN,(760) 446-3551,SM_7,Maternal Morbidity Structural Measure,NA,NA,5,2022-01-01,2022-12-31
051334,OJAI VALLEY COMMUNITY HOSPITAL,1306 MARICOPA HWY,OJAI,CA,93023,VENTURA,(805) 646-1401,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
051334,OJAI VALLEY COMMUNITY HOSPITAL,1306 MARICOPA HWY,OJAI,CA,93023,VENTURA,(805) 646-1401,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051334,OJAI VALLEY COMMUNITY HOSPITAL,1306 MARICOPA HWY,OJAI,CA,93023,VENTURA,(805) 646-1401,SM_7,Maternal Morbidity Structural Measure,NA,NA,5,2022-01-01,2022-12-31
051335,BEAR VALLEY COMMUNITY HOSPITAL,41870 GARSTIN DR,BIG BEAR LAKE,CA,92315,SAN BERNARDINO,(909) 866-6501,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
051335,BEAR VALLEY COMMUNITY HOSPITAL,41870 GARSTIN DR,BIG BEAR LAKE,CA,92315,SAN BERNARDINO,(909) 866-6501,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051335,BEAR VALLEY COMMUNITY HOSPITAL,41870 GARSTIN DR,BIG BEAR LAKE,CA,92315,SAN BERNARDINO,(909) 866-6501,SM_7,Maternal Morbidity Structural Measure,NA,NA,5,2022-01-01,2022-12-31
051336,SOUTHERN MONTEREY COUNTY MEMORIAL HOSPITAL,300 CANAL STREET,KING CITY,CA,93930,MONTEREY,(831) 385-6000,PC_01,Elective Delivery,NA,NA,7,2022-01-01,2022-12-31
051336,SOUTHERN MONTEREY COUNTY MEMORIAL HOSPITAL,300 CANAL STREET,KING CITY,CA,93930,MONTEREY,(831) 385-6000,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
051336,SOUTHERN MONTEREY COUNTY MEMORIAL HOSPITAL,300 CANAL STREET,KING CITY,CA,93930,MONTEREY,(831) 385-6000,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
051337,HAZEL HAWKINS MEMORIAL HOSPITAL,911 SUNSET DRIVE,HOLLISTER,CA,95023,SAN BENITO,(831) 637-5711,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
051337,HAZEL HAWKINS MEMORIAL HOSPITAL,911 SUNSET DRIVE,HOLLISTER,CA,95023,SAN BENITO,(831) 637-5711,SM_7,Maternal Morbidity Structural Measure,NA,NA,5,2022-01-01,2022-12-31
053300,VALLEY CHILDREN'S HOSPITAL,9300 VALLEY CHILDRENS PLACE,MADERA,CA,93636,MADERA,(559) 353-5116,PC_01,Elective Delivery,NA,NA,19,2022-01-01,2022-12-31
053300,VALLEY CHILDREN'S HOSPITAL,9300 VALLEY CHILDRENS PLACE,MADERA,CA,93636,MADERA,(559) 353-5116,SM_7,Maternal Morbidity Structural Measure,NA,NA,19,2022-01-01,2022-12-31
053301,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,747 52ND STREET,OAKLAND,CA,94609,ALAMEDA,(510) 428-3000,PC_01,Elective Delivery,NA,NA,19,2022-01-01,2022-12-31
053301,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,747 52ND STREET,OAKLAND,CA,94609,ALAMEDA,(510) 428-3000,SM_7,Maternal Morbidity Structural Measure,NA,NA,19,2022-01-01,2022-12-31
053302,CHILDREN'S HOSP OF LOS ANGELES,"4650 SUNSET BLVD, MS 108",LOS ANGELES,CA,90027,LOS ANGELES,(323) 669-2164,PC_01,Elective Delivery,NA,NA,19,2022-01-01,2022-12-31
053302,CHILDREN'S HOSP OF LOS ANGELES,"4650 SUNSET BLVD, MS 108",LOS ANGELES,CA,90027,LOS ANGELES,(323) 669-2164,SM_7,Maternal Morbidity Structural Measure,NA,NA,19,2022-01-01,2022-12-31
053303,RADY CHILDREN'S HOSPITAL - SAN DIEGO,3020 CHILDRENS WAY,SAN DIEGO,CA,92123,SAN DIEGO,(858) 576-1700,PC_01,Elective Delivery,NA,NA,19,2022-01-01,2022-12-31
053303,RADY CHILDREN'S HOSPITAL - SAN DIEGO,3020 CHILDRENS WAY,SAN DIEGO,CA,92123,SAN DIEGO,(858) 576-1700,SM_7,Maternal Morbidity Structural Measure,NA,NA,19,2022-01-01,2022-12-31
053304,CHILDREN'S HOSPITAL OF ORANGE COUNTY,1201 W LA VETA AVE,ORANGE,CA,92868,ORANGE,(714) 997-3000,PC_01,Elective Delivery,NA,NA,19,2022-01-01,2022-12-31
053304,CHILDREN'S HOSPITAL OF ORANGE COUNTY,1201 W LA VETA AVE,ORANGE,CA,92868,ORANGE,(714) 997-3000,SM_7,Maternal Morbidity Structural Measure,NA,NA,19,2022-01-01,2022-12-31
053305,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,725 WELCH ROAD,PALO ALTO,CA,94304,SANTA CLARA,(650) 497-8000,PC_01,Elective Delivery,NA,NA,19,2022-01-01,2022-12-31
053305,LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,725 WELCH ROAD,PALO ALTO,CA,94304,SANTA CLARA,(650) 497-8000,SM_7,Maternal Morbidity Structural Measure,NA,NA,19,2022-01-01,2022-12-31
053306,CHILDREN'S HOSPITAL AT MISSION,"27700 MEDICAL CENTER RD, 5TH FLOOR",MISSION VIEJO,CA,92691,ORANGE,(949) 365-2408,PC_01,Elective Delivery,NA,NA,19,2022-01-01,2022-12-31
053306,CHILDREN'S HOSPITAL AT MISSION,"27700 MEDICAL CENTER RD, 5TH FLOOR",MISSION VIEJO,CA,92691,ORANGE,(949) 365-2408,SM_7,Maternal Morbidity Structural Measure,NA,NA,19,2022-01-01,2022-12-31
053308,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,393 S TUSTIN STREET,ORANGE,CA,92866,ORANGE,(714) 289-2400,PC_01,Elective Delivery,NA,NA,19,2022-01-01,2022-12-31
053308,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,393 S TUSTIN STREET,ORANGE,CA,92866,ORANGE,(714) 289-2400,SM_7,Maternal Morbidity Structural Measure,NA,NA,19,2022-01-01,2022-12-31
053309,MEMORIAL CARE MILLER CHILDREN'S &  WOMEN'S HOSP LB,2801 ATLANTIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,(562) 933-8001,PC_01,Elective Delivery,NA,NA,19,2022-01-01,2022-12-31
053309,MEMORIAL CARE MILLER CHILDREN'S &  WOMEN'S HOSP LB,2801 ATLANTIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,(562) 933-8001,SM_7,Maternal Morbidity Structural Measure,NA,NA,19,2022-01-01,2022-12-31
053311,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF,2425 STOCKTON BOULEVARD,SACRAMENTO,CA,95817,SACRAMENTO,(916) 453-2000,PC_01,Elective Delivery,NA,NA,19,2022-01-01,2022-12-31
053311,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF,2425 STOCKTON BOULEVARD,SACRAMENTO,CA,95817,SACRAMENTO,(916) 453-2000,SM_7,Maternal Morbidity Structural Measure,NA,NA,19,2022-01-01,2022-12-31
